legislator_id,legislativebody,party
5991,Tennessee House,R
5992,Tennessee House,R
5993,Tennessee House,R
5994,Tennessee House,D
5995,Tennessee House,R
5996,Tennessee House,R
5997,Tennessee House,R
5998,Tennessee House,R
5999,Tennessee House,R
6000,Tennessee House,R
6001,Tennessee House,R
6002,Tennessee House,R
6003,Tennessee House,D
6004,Tennessee House,D
6005,Tennessee House,D
6006,Tennessee House,D
6007,Tennessee House,D
6008,Tennessee House,D
6009,Tennessee House,D
6010,Tennessee House,R
6011,Tennessee House,D
6012,Tennessee House,D
6013,Tennessee House,D
6014,Tennessee House,R
6015,Tennessee House,R
6016,Tennessee House,R
6017,Tennessee House,R
6018,Tennessee House,R
6019,Tennessee House,R
6020,Tennessee House,D
6021,Tennessee House,R
6022,Tennessee House,R
6023,Tennessee House,R
6024,Tennessee House,R
6025,Tennessee House,R
6026,Tennessee House,R
6027,Tennessee House,R
6028,Tennessee House,R
6029,Tennessee House,R
6030,Tennessee House,R
6031,Tennessee House,R
6032,Tennessee House,R
6033,Tennessee House,D
6034,Tennessee House,R
6035,Tennessee House,R
6036,Tennessee House,R
6037,Tennessee House,D
6038,Tennessee House,D
6039,Tennessee House,D
6040,Tennessee House,D
6041,Tennessee House,D
6042,Tennessee House,R
6043,Tennessee House,D
6044,Tennessee House,D
6045,Tennessee House,R
6046,Tennessee House,D
6047,Tennessee House,R
6048,Tennessee House,R
6049,Tennessee House,D
6050,Tennessee House,R
6051,Tennessee House,D
6052,Tennessee House,R
6053,Tennessee Senate,R
6054,Tennessee Senate,R
6055,Tennessee Senate,R
6056,Tennessee Senate,R
6057,Tennessee Senate,R
6058,Tennessee Senate,R
6059,Tennessee Senate,R
6060,Tennessee Senate,R
6061,Tennessee Senate,R
6062,Tennessee Senate,R
6063,Tennessee Senate,R
6064,Tennessee Senate,R
6065,Tennessee Senate,R
6066,Tennessee Senate,R
6067,Tennessee Senate,R
6068,Tennessee Senate,R
6069,Tennessee Senate,R
6070,Tennessee Senate,R
6071,Tennessee Senate,D
6072,Tennessee Senate,R
6073,Tennessee Senate,D
6074,Tennessee Senate,R
6075,Tennessee Senate,R
6076,Tennessee Senate,R
6077,Tennessee Senate,R
6078,Tennessee Senate,R
6079,Tennessee Senate,R
6080,Tennessee Senate,R
6081,Tennessee Senate,D
6082,Tennessee Senate,D
6083,Tennessee Senate,R
6084,Tennessee Senate,R
6085,Tennessee Senate,D
6086,Texas House,R
6087,Texas House,R
6088,Texas House,R
6089,Texas House,R
6090,Texas House,R
6091,Texas House,R
6092,Texas House,R
6093,Texas House,R
6094,Texas House,R
6095,Texas House,R
6096,Texas House,R
6097,Texas House,R
6098,Texas House,R
6099,Texas House,R
6100,Texas House,R
6101,Texas House,R
6102,Texas House,R
6103,Texas House,R
6104,Texas House,R
6105,Texas House,R
6106,Texas House,R
6107,Texas House,R
6108,Texas House,R
6109,Texas House,R
6110,Texas House,R
6111,Texas House,R
6112,Texas House,R
6113,Texas House,R
6114,Texas House,R
6115,Texas House,R
6116,Texas House,R
6117,Texas House,R
6118,Texas House,R
6119,Texas House,R
6120,Texas House,R
6121,Texas House,R
6122,Texas House,R
6123,Texas House,R
6124,Texas House,R
6125,Texas House,R
6126,Texas House,R
6127,Texas House,R
6128,Texas House,R
6129,Texas House,R
6130,Texas House,R
6131,Texas House,R
6132,Texas House,R
6133,Texas House,R
6134,Texas House,R
6135,Texas House,R
6136,Texas House,R
6137,Texas House,R
6138,Texas House,R
6139,Texas House,R
6140,Texas House,R
6141,Texas House,R
6142,Texas House,R
6143,Texas House,R
6144,Texas House,R
6145,Texas House,R
6146,Texas House,R
6147,Texas House,R
6148,Texas House,R
6149,Texas House,R
6150,Texas House,R
6151,Texas House,R
6152,Texas House,R
6153,Texas House,R
6154,Texas House,R
6155,Texas House,R
6156,Texas House,R
6157,Texas House,R
6158,Texas House,R
6159,Texas House,R
6160,Texas House,R
6161,Texas House,R
6162,Texas House,R
6163,Texas House,R
6164,Texas House,R
6165,Texas House,R
6166,Texas House,R
6167,Texas House,R
6168,Texas House,R
6169,Texas House,R
6170,Texas House,R
6171,Texas House,R
6172,Texas House,R
6173,Texas House,R
6174,Texas House,R
6175,Texas House,R
6176,Texas House,R
6177,Texas House,R
6178,Texas House,R
6179,Texas House,R
6180,Texas House,R
6181,Texas House,R
6182,Texas House,R
6183,Texas House,R
6184,Texas House,R
6185,Texas House,R
6186,Texas House,R
6187,Texas House,R
6188,Texas House,R
6189,Texas House,R
6190,Texas House,R
6191,Texas House,R
6192,Texas House,R
6193,Texas House,R
6194,Texas House,R
6195,Texas House,R
6196,Texas House,R
6197,Texas House,R
6198,Texas House,R
6199,Texas House,R
6200,Texas House,R
6201,Texas House,R
6202,Texas House,R
6203,Texas House,R
6204,Texas House,R
6205,Texas House,R
6206,Texas House,R
6207,Texas House,R
6208,Texas House,R
6209,Texas House,R
6210,Texas House,R
6211,Texas House,R
6212,Texas House,R
6213,Texas House,R
6214,Texas House,R
6215,Texas House,R
6216,Texas House,R
6217,Texas House,R
6218,Texas House,R
6219,Texas House,R
6220,Texas House,R
6221,Texas House,R
6222,Texas House,R
6223,Texas House,R
6224,Texas House,R
6225,Texas House,R
6226,Texas House,R
6227,Texas House,R
6228,Texas House,R
6229,Texas House,R
6230,Texas House,R
6231,Texas House,R
6232,Texas House,R
6233,Texas House,R
6234,Texas House,R
6235,Texas House,R
6236,Texas Senate,R
6237,Texas Senate,R
6238,Texas Senate,R
6239,Texas Senate,R
6240,Texas Senate,R
6241,Texas Senate,D
6242,Texas Senate,R
6243,Texas Senate,R
6244,Texas Senate,R
6245,Texas Senate,D
6246,Texas Senate,R
6247,Texas Senate,R
6248,Texas Senate,D
6249,Texas Senate,D
6250,Texas Senate,D
6251,Texas Senate,R
6252,Texas Senate,R
6253,Texas Senate,R
6254,Texas Senate,D
6255,Texas Senate,D
6256,Texas Senate,R
6257,Texas Senate,D
6258,Texas Senate,R
6259,Texas Senate,R
6260,Texas Senate,D
6261,Texas Senate,D
6262,Texas Senate,R
6263,Texas Senate,D
6264,Texas Senate,R
6265,Texas Senate,R
6266,Utah House,R
6267,Utah House,R
6268,Utah House,R
6269,Utah House,D
6270,Utah House,R
6271,Utah House,R
6272,Utah House,R
6273,Utah House,D
6274,Utah House,R
6275,Utah House,R
6276,Utah House,R
6277,Utah House,R
6278,Utah House,R
6279,Utah House,D
6280,Utah House,R
6281,Utah House,D
6282,Utah House,R
6283,Utah House,R
6284,Utah House,R
6285,Utah House,R
6286,Utah House,R
6287,Utah House,R
6288,Utah House,D
6289,Utah House,R
6290,Utah House,R
6291,Utah House,D
6292,Utah House,R
6293,Utah House,R
6294,Utah House,R
6295,Utah House,D
6296,Utah House,D
6297,Utah House,R
6298,Utah House,R
6299,Utah House,R
6300,Utah House,R
6301,Utah House,R
6302,Utah House,R
6303,Utah House,D
6304,Utah House,R
6305,Utah House,R
6306,Utah House,R
6307,Utah House,R
6308,Utah House,R
6309,Utah House,R
6310,Utah House,R
6311,Utah House,D
6312,Utah House,R
6313,Utah House,D
6314,Utah House,R
6315,Utah House,R
6316,Utah House,R
6317,Utah House,R
6318,Utah House,R
6319,Utah House,D
6320,Utah House,R
6321,Utah House,R
6322,Utah House,R
6323,Utah House,R
6324,Utah House,D
6325,Utah House,R
6326,Utah House,R
6327,Utah House,R
6328,Utah House,R
6329,Utah House,D
6330,Utah House,R
6331,Utah House,R
6332,Utah House,R
6333,Utah House,R
6334,Utah House,R
6335,Utah House,R
6336,Utah House,D
6337,Utah House,D
6338,Utah House,R
6339,Utah House,R
6340,Utah House,R
6341,Utah Senate,D
6342,Utah Senate,D
6343,Utah Senate,D
6344,Utah Senate,D
6345,Utah Senate,D
6346,Utah Senate,R
6347,Utah Senate,R
6348,Utah Senate,D
6349,Utah Senate,R
6350,Utah Senate,R
6351,Utah Senate,R
6352,Utah Senate,R
6353,Utah Senate,R
6354,Utah Senate,R
6355,Utah Senate,R
6356,Utah Senate,R
6357,Utah Senate,R
6358,Utah Senate,R
6359,Utah Senate,R
6360,Utah Senate,R
6361,Utah Senate,R
6362,Utah Senate,R
6363,Utah Senate,R
6364,Utah Senate,R
6365,Utah Senate,R
6366,Utah Senate,R
6367,Utah Senate,R
6368,Utah Senate,R
6369,Utah Senate,R
6370,Vermont House,D
6371,Vermont House,D
6372,Vermont House,D
6373,Vermont House,D
6374,Vermont House,D
6375,Vermont House,D
6376,Vermont House,D
6377,Vermont House,D
6378,Vermont House,I
6379,Vermont House,D
6380,Vermont House,D
6381,Vermont House,D
6382,Vermont House,D
6383,Vermont House,D
6384,Vermont House,D
6385,Vermont House,D
6386,Vermont House,D
6387,Vermont House,D
6388,Vermont House,D
6389,Vermont House,D
6390,Vermont House,D
6391,Vermont House,D
6392,Vermont House,D
6393,Vermont House,D
6394,Vermont House,D
6395,Vermont House,D
6396,Vermont House,D
6397,Vermont House,D
6398,Vermont House,D
6399,Vermont House,D
6400,Vermont House,D
6401,Vermont House,D
6402,Vermont House,D
6403,Vermont House,D
6404,Vermont House,D
6405,Vermont House,D
6406,Vermont House,D
6407,Vermont House,D
6408,Vermont House,D
6409,Vermont House,V.P.
6410,Vermont House,V.P.
6411,Vermont House,D
6412,Vermont House,D
6413,Vermont House,D
6414,Vermont House,V.P.
6415,Vermont House,D
6416,Vermont House,D
6417,Vermont House,D
6418,Vermont House,D
6419,Vermont House,D
6420,Vermont House,D
6421,Vermont House,D
6422,Vermont House,D
6423,Vermont House,D
6424,Vermont House,D
6425,Vermont House,D
6426,Vermont House,D
6427,Vermont House,D
6428,Vermont House,D
6429,Vermont House,D
6430,Vermont House,D
6431,Vermont House,D
6432,Vermont House,D
6433,Vermont House,D
6434,Vermont House,I
6435,Vermont House,D
6436,Vermont House,D
6437,Vermont House,D
6438,Vermont House,D
6439,Vermont House,D
6440,Vermont House,D
6441,Vermont House,D
6442,Vermont House,D
6443,Vermont House,D
6444,Vermont House,D
6445,Vermont House,D
6446,Vermont House,D
6447,Vermont House,D
6448,Vermont House,D
6449,Vermont House,D
6450,Vermont House,D
6451,Vermont House,D
6452,Vermont House,D
6453,Vermont House,D
6454,Vermont House,D
6455,Vermont House,D
6456,Vermont House,D
6457,Vermont House,I
6458,Vermont House,D
6459,Vermont House,D
6460,Vermont House,D
6461,Vermont House,D
6462,Vermont House,D
6463,Vermont House,D
6464,Vermont House,D
6465,Vermont House,D
6466,Vermont House,D
6467,Vermont House,D
6468,Vermont House,D
6469,Vermont House,D
6470,Vermont House,D
6471,Vermont House,D
6472,Vermont House,D
6473,Vermont House,D
6474,Vermont House,D
6475,Vermont House,D
6476,Vermont House,D
6477,Vermont House,V.P.
6478,Vermont House,D
6479,Vermont House,D
6480,Vermont House,D
6481,Vermont House,D
6482,Vermont House,D
6483,Vermont House,D
6484,Vermont House,D
6485,Vermont House,D
6486,Vermont House,D
6487,Vermont House,D
6488,Vermont House,D
6489,Vermont House,D
6490,Vermont House,D
6491,Vermont House,D
6492,Vermont House,D
6493,Vermont House,D
6494,Vermont House,D
6495,Vermont House,D
6496,Vermont House,V.P.
6497,Vermont House,D
6498,Vermont House,D
6499,Vermont House,D
6500,Vermont House,D
6501,Vermont House,D
6502,Vermont House,D
6503,Vermont House,D
6504,Vermont House,I
6505,Vermont House,I
6506,Vermont House,D
6507,Vermont House,V.P.
6508,Vermont House,D
6509,Vermont House,D
6510,Vermont House,D
6511,Vermont House,D
6512,Vermont House,D
6513,Vermont House,D
6514,Vermont House,D
6515,Vermont House,D
6516,Vermont House,D
6517,Vermont House,D
6518,Vermont House,D
6519,Vermont House,V.P.
6520,Vermont Senate,D
6521,Vermont Senate,D
6522,Vermont Senate,D
6523,Vermont Senate,D
6524,Vermont Senate,D
6525,Vermont Senate,R
6526,Vermont Senate,V.P.
6527,Vermont Senate,D
6528,Vermont Senate,D
6529,Vermont Senate,D
6530,Vermont Senate,D
6531,Vermont Senate,D
6532,Vermont Senate,D
6533,Vermont Senate,D
6534,Vermont Senate,R
6535,Vermont Senate,R
6536,Vermont Senate,D
6537,Vermont Senate,R
6538,Vermont Senate,D
6539,Vermont Senate,R
6540,Vermont Senate,D
6541,Vermont Senate,R
6542,Vermont Senate,D
6543,Vermont Senate,D
6544,Vermont Senate,V.P.
6545,Vermont Senate,D
6546,Vermont Senate,D
6547,Vermont Senate,D
6548,Vermont Senate,D
6549,Vermont Senate,D
6550,Virginia House,D
6551,Virginia House,R
6552,Virginia House,D
6553,Virginia House,D
6554,Virginia House,R
6555,Virginia House,R
6556,Virginia House,D
6557,Virginia House,D
6558,Virginia House,R
6559,Virginia House,R
6560,Virginia House,R
6561,Virginia House,D
6562,Virginia House,R
6563,Virginia House,D
6564,Virginia House,R
6565,Virginia House,R
6566,Virginia House,R
6567,Virginia House,D
6568,Virginia House,D
6569,Virginia House,D
6570,Virginia House,D
6571,Virginia House,R
6572,Virginia House,D
6573,Virginia House,R
6574,Virginia House,R
6575,Virginia House,R
6576,Virginia House,D
6577,Virginia House,R
6578,Virginia House,R
6579,Virginia House,D
6580,Virginia House,R
6581,Virginia House,R
6582,Virginia House,R
6583,Virginia House,D
6584,Virginia House,D
6585,Virginia House,D
6586,Virginia House,D
6587,Virginia House,R
6588,Virginia House,D
6589,Virginia House,D
6590,Virginia House,D
6591,Virginia House,R
6592,Virginia House,D
6593,Virginia House,D
6594,Virginia House,D
6595,Virginia House,D
6596,Virginia House,D
6597,Virginia House,D
6598,Virginia House,R
6599,Virginia House,R
6600,Virginia House,D
6601,Virginia House,D
6602,Virginia House,R
6603,Virginia House,R
6604,Virginia House,D
6605,Virginia House,D
6606,Virginia House,D
6607,Virginia House,R
6608,Virginia House,R
6609,Virginia House,R
6610,Virginia House,D
6611,Virginia House,R
6612,Virginia House,R
6613,Virginia House,D
6614,Virginia House,D
6615,Virginia House,D
6616,Virginia House,R
6617,Virginia House,R
6618,Virginia House,D
6619,Virginia House,R
6620,Virginia House,D
6621,Virginia House,R
6622,Virginia House,D
6623,Virginia House,D
6624,Virginia House,R
6625,Virginia House,D
6626,Virginia House,R
6627,Virginia House,R
6628,Virginia House,D
6629,Virginia House,D
6630,Virginia House,D
6631,Virginia House,D
6632,Virginia House,D
6633,Virginia House,D
6634,Virginia House,D
6635,Virginia House,D
6636,Virginia House,D
6637,Virginia House,D
6638,Virginia House,D
6639,Virginia House,R
6640,Virginia House,R
6641,Virginia House,D
6642,Virginia House,R
6643,Virginia House,D
6644,Virginia House,R
6645,Virginia House,D
6646,Virginia House,R
6647,Virginia House,R
6648,Virginia House,R
6649,Virginia Senate,D
6650,Virginia Senate,D
6651,Virginia Senate,D
6652,Virginia Senate,R
6653,Virginia Senate,R
6654,Virginia Senate,R
6655,Virginia Senate,R
6656,Virginia Senate,D
6657,Virginia Senate,R
6658,Virginia Senate,D
6659,Virginia Senate,D
6660,Virginia Senate,D
6661,Virginia Senate,R
6662,Virginia Senate,D
6663,Virginia Senate,D
6664,Virginia Senate,R
6665,Virginia Senate,D
6666,Virginia Senate,D
6667,Virginia Senate,D
6668,Virginia Senate,D
6669,Virginia Senate,D
6670,Virginia Senate,D
6671,Virginia Senate,R
6672,Virginia Senate,D
6673,Virginia Senate,D
6674,Virginia Senate,R
6675,Virginia Senate,R
6676,Virginia Senate,R
6677,Virginia Senate,R
6678,Virginia Senate,D
6679,Virginia Senate,R
6680,Virginia Senate,R
6681,Virginia Senate,R
6682,Virginia Senate,D
6683,Virginia Senate,D
6684,Virginia Senate,R
6685,Virginia Senate,R
6686,Virginia Senate,R
6687,Virginia Senate,D
6688,Virginia Senate,R
6689,Washington House,D
6690,Washington House,R
6691,Washington House,D
6692,Washington House,R
6693,Washington House,D
6694,Washington House,R
6695,Washington House,D
6696,Washington House,R
6697,Washington House,R
6698,Washington House,R
6699,Washington House,D
6700,Washington House,R
6701,Washington House,R
6702,Washington House,R
6703,Washington House,R
6704,Washington House,D
6705,Washington House,D
6706,Washington House,R
6707,Washington House,D
6708,Washington House,D
6709,Washington House,D
6710,Washington House,D
6711,Washington House,D
6712,Washington House,R
6713,Washington House,R
6714,Washington House,R
6715,Washington House,D
6716,Washington House,D
6717,Washington House,D
6718,Washington House,D
6719,Washington House,D
6720,Washington House,D
6721,Washington House,R
6722,Washington House,R
6723,Washington House,R
6724,Washington House,D
6725,Washington House,D
6726,Washington House,D
6727,Washington House,R
6728,Washington House,R
6729,Washington House,D
6730,Washington House,R
6731,Washington House,R
6732,Washington House,D
6733,Washington House,R
6734,Washington House,R
6735,Washington House,D
6736,Washington House,R
6737,Washington House,R
6738,Washington House,R
6739,Washington House,D
6740,Washington House,D
6741,Washington House,D
6742,Washington House,D
6743,Washington House,D
6744,Washington House,D
6745,Washington House,R
6746,Washington House,D
6747,Washington House,D
6748,Washington House,R
6749,Washington House,R
6750,Washington House,R
6751,Washington House,D
6752,Washington House,D
6753,Washington House,R
6754,Washington House,D
6755,Washington House,D
6756,Washington House,D
6757,Washington House,R
6758,Washington House,R
6759,Washington House,D
6760,Washington House,R
6761,Washington House,D
6762,Washington House,D
6763,Washington House,D
6764,Washington House,R
6765,Washington House,D
6766,Washington House,R
6767,Washington House,R
6768,Washington House,R
6769,Washington House,D
6770,Washington House,D
6771,Washington House,D
6772,Washington House,D
6773,Washington House,D
6774,Washington House,D
6775,Washington House,R
6776,Washington House,D
6777,Washington House,D
6778,Washington House,D
6779,Washington House,D
6780,Washington House,D
6781,Washington House,D
6782,Washington House,D
6783,Washington House,R
6784,Washington House,D
6785,Washington House,R
6786,Washington House,D
6787,Washington Senate,D
6788,Washington Senate,R
6789,Washington Senate,D
6790,Washington Senate,D
6791,Washington Senate,R
6792,Washington Senate,D
6793,Washington Senate,D
6794,Washington Senate,R
6795,Washington Senate,D
6796,Washington Senate,D
6797,Washington Senate,D
6798,Washington Senate,R
6799,Washington Senate,D
6800,Washington Senate,R
6801,Washington Senate,D
6802,Washington Senate,D
6803,Washington Senate,R
6804,Washington Senate,D
6805,Washington Senate,R
6806,Washington Senate,D
6807,Washington Senate,R
6808,Washington Senate,R
6809,Washington Senate,D
6810,Washington Senate,D
6811,Washington Senate,R
6812,Washington Senate,D
6813,Washington Senate,D
6814,Washington Senate,D
6815,Washington Senate,R
6816,Washington Senate,D
6817,Washington Senate,D
6818,Washington Senate,R
6819,Washington Senate,D
6820,Washington Senate,R
6821,Washington Senate,R
6822,Washington Senate,D
6823,Washington Senate,D
6824,Washington Senate,R
6825,Washington Senate,R
6826,Washington Senate,D
6827,Washington Senate,D
6828,Washington Senate,R
6829,Washington Senate,D
6830,Washington Senate,R
6831,Washington Senate,R
6832,Washington Senate,D
6833,Washington Senate,D
6834,Washington Senate,R
6835,Washington Senate,D
6836,West Virginia House,R
6837,West Virginia House,D
6838,West Virginia House,R
6839,West Virginia House,R
6840,West Virginia House,R
6841,West Virginia House,D
6842,West Virginia House,R
6843,West Virginia House,D
6844,West Virginia House,R
6845,West Virginia House,D
6846,West Virginia House,D
6847,West Virginia House,D
6848,West Virginia House,R
6849,West Virginia House,D
6850,West Virginia House,R
6851,West Virginia House,D
6852,West Virginia House,D
6853,West Virginia House,R
6854,West Virginia House,D
6855,West Virginia House,R
6856,West Virginia House,R
6857,West Virginia House,R
6858,West Virginia House,R
6859,West Virginia House,D
6860,West Virginia House,D
6861,West Virginia House,R
6862,West Virginia House,R
6863,West Virginia House,D
6864,West Virginia House,D
6865,West Virginia House,R
6866,West Virginia House,D
6867,West Virginia House,D
6868,West Virginia House,R
6869,West Virginia House,R
6870,West Virginia House,R
6871,West Virginia House,R
6872,West Virginia House,D
6873,West Virginia House,R
6874,West Virginia House,R
6875,West Virginia House,D
6876,West Virginia House,D
6877,West Virginia House,R
6878,West Virginia House,D
6879,West Virginia House,R
6880,West Virginia House,R
6881,West Virginia House,R
6882,West Virginia House,R
6883,West Virginia House,R
6884,West Virginia House,R
6885,West Virginia House,R
6886,West Virginia House,R
6887,West Virginia House,R
6888,West Virginia House,R
6889,West Virginia House,D
6890,West Virginia House,R
6891,West Virginia House,R
6892,West Virginia House,D
6893,West Virginia House,D
6894,West Virginia House,R
6895,West Virginia House,R
6896,West Virginia House,R
6897,West Virginia House,R
6898,West Virginia House,R
6899,West Virginia House,D
6900,West Virginia House,D
6901,West Virginia House,R
6902,West Virginia House,R
6903,West Virginia House,R
6904,West Virginia House,D
6905,West Virginia House,R
6906,West Virginia House,R
6907,West Virginia House,D
6908,West Virginia House,D
6909,West Virginia House,R
6910,West Virginia House,D
6911,West Virginia House,D
6912,West Virginia House,R
6913,West Virginia House,R
6914,West Virginia House,D
6915,West Virginia House,R
6916,West Virginia House,D
6917,West Virginia House,D
6918,West Virginia House,D
6919,West Virginia House,R
6920,West Virginia House,R
6921,West Virginia House,R
6922,West Virginia House,D
6923,West Virginia House,R
6924,West Virginia House,D
6925,West Virginia House,D
6926,West Virginia House,D
6927,West Virginia House,R
6928,West Virginia House,R
6929,West Virginia House,D
6930,West Virginia House,R
6931,West Virginia House,R
6932,West Virginia House,D
6933,West Virginia House,I
6934,West Virginia House,R
6935,West Virginia House,D
6936,West Virginia Senate,R
6937,West Virginia Senate,D
6938,West Virginia Senate,D
6939,West Virginia Senate,R
6940,West Virginia Senate,R
6941,West Virginia Senate,R
6942,West Virginia Senate,R
6943,West Virginia Senate,R
6944,West Virginia Senate,D
6945,West Virginia Senate,R
6946,West Virginia Senate,D
6947,West Virginia Senate,D
6948,West Virginia Senate,D
6949,West Virginia Senate,D
6950,West Virginia Senate,R
6951,West Virginia Senate,R
6952,West Virginia Senate,R
6953,West Virginia Senate,D
6954,West Virginia Senate,R
6955,West Virginia Senate,D
6956,West Virginia Senate,D
6957,West Virginia Senate,R
6958,West Virginia Senate,D
6959,West Virginia Senate,R
6960,West Virginia Senate,R
6961,West Virginia Senate,D
6962,West Virginia Senate,R
6963,West Virginia Senate,R
6964,West Virginia Senate,R
6965,West Virginia Senate,R
6966,West Virginia Senate,R
6967,West Virginia Senate,D
6968,West Virginia Senate,R
6969,West Virginia Senate,D
6970,Wisconsin Senate,R
6971,Wisconsin Senate,R
6972,Wisconsin Senate,D
6973,Wisconsin Senate,D
6974,Wisconsin Senate,R
6975,Wisconsin Senate,D
6976,Wisconsin Senate,D
6977,Wisconsin Senate,R
6978,Wisconsin Senate,R
6979,Wisconsin Senate,D
6980,Wisconsin Senate,R
6981,Wisconsin Senate,R
6982,Wisconsin Senate,R
6983,Wisconsin Senate,D
6984,Wisconsin Senate,D
6985,Wisconsin Senate,R
6986,Wisconsin Senate,R
6987,Wisconsin Senate,R
6988,Wisconsin Senate,R
6989,Wisconsin Senate,R
6990,Wisconsin Senate,D
6991,Wisconsin Senate,R
6992,Wisconsin Senate,R
6993,Wisconsin Senate,D
6994,Wisconsin Senate,D
6995,Wisconsin Senate,D
6996,Wisconsin Senate,R
6997,Wisconsin Senate,R
6998,Wisconsin Senate,D
6999,Wisconsin Senate,D
7000,Wisconsin Senate,R
7001,Wisconsin State Assembly,R
7002,Wisconsin State Assembly,R
7003,Wisconsin State Assembly,R
7004,Wisconsin State Assembly,R
7005,Wisconsin State Assembly,R
7006,Wisconsin State Assembly,R
7007,Wisconsin State Assembly,D
7008,Wisconsin State Assembly,D
7009,Wisconsin State Assembly,D
7010,Wisconsin State Assembly,D
7011,Wisconsin State Assembly,D
7012,Wisconsin State Assembly,D
7013,Wisconsin State Assembly,R
7014,Wisconsin State Assembly,D
7015,Wisconsin State Assembly,R
7016,Wisconsin State Assembly,D
7017,Wisconsin State Assembly,D
7018,Wisconsin State Assembly,D
7019,Wisconsin State Assembly,D
7020,Wisconsin State Assembly,R
7021,Wisconsin State Assembly,R
7022,Wisconsin State Assembly,R
7023,Wisconsin State Assembly,R
7024,Wisconsin State Assembly,R
7025,Wisconsin State Assembly,R
7026,Wisconsin State Assembly,R
7027,Wisconsin State Assembly,R
7028,Wisconsin State Assembly,R
7029,Wisconsin State Assembly,R
7030,Wisconsin State Assembly,R
7031,Wisconsin State Assembly,R
7032,Wisconsin State Assembly,R
7033,Wisconsin State Assembly,R
7034,Wisconsin State Assembly,R
7035,Wisconsin State Assembly,R
7036,Wisconsin State Assembly,R
7037,Wisconsin State Assembly,R
7038,Wisconsin State Assembly,R
7039,Wisconsin State Assembly,R
7040,Wisconsin State Assembly,R
7041,Wisconsin State Assembly,R
7042,Wisconsin State Assembly,D
7043,Wisconsin State Assembly,D
7044,Wisconsin State Assembly,D
7045,Wisconsin State Assembly,D
7046,Wisconsin State Assembly,D
7047,Wisconsin State Assembly,D
7048,Wisconsin State Assembly,R
7049,Wisconsin State Assembly,R
7050,Wisconsin State Assembly,R
7051,Wisconsin State Assembly,R
7052,Wisconsin State Assembly,R
7053,Wisconsin State Assembly,D
7054,Wisconsin State Assembly,R
7055,Wisconsin State Assembly,R
7056,Wisconsin State Assembly,D
7057,Wisconsin State Assembly,R
7058,Wisconsin State Assembly,R
7059,Wisconsin State Assembly,R
7060,Wisconsin State Assembly,R
7061,Wisconsin State Assembly,R
7062,Wisconsin State Assembly,R
7063,Wisconsin State Assembly,D
7064,Wisconsin State Assembly,D
7065,Wisconsin State Assembly,D
7066,Wisconsin State Assembly,R
7067,Wisconsin State Assembly,R
7068,Wisconsin State Assembly,R
7069,Wisconsin State Assembly,R
7070,Wisconsin State Assembly,D
7071,Wisconsin State Assembly,R
7072,Wisconsin State Assembly,D
7073,Wisconsin State Assembly,D
7074,Wisconsin State Assembly,R
7075,Wisconsin State Assembly,D
7076,Wisconsin State Assembly,D
7077,Wisconsin State Assembly,D
7078,Wisconsin State Assembly,D
7079,Wisconsin State Assembly,D
7080,Wisconsin State Assembly,D
7081,Wisconsin State Assembly,R
7082,Wisconsin State Assembly,R
7083,Wisconsin State Assembly,R
7084,Wisconsin State Assembly,R
7085,Wisconsin State Assembly,R
7086,Wisconsin State Assembly,R
7087,Wisconsin State Assembly,R
7088,Wisconsin State Assembly,R
7089,Wisconsin State Assembly,D
7090,Wisconsin State Assembly,D
7091,Wisconsin State Assembly,R
7092,Wisconsin State Assembly,R
7093,Wisconsin State Assembly,D
7094,Wisconsin State Assembly,D
7095,Wisconsin State Assembly,R
7096,Wisconsin State Assembly,R
7097,Wisconsin State Assembly,R
7098,Wisconsin State Assembly,R
7099,Wyoming House,R
7100,Wyoming House,R
7101,Wyoming House,D
7102,Wyoming House,R
7103,Wyoming House,R
7104,Wyoming House,D
7105,Wyoming House,R
7106,Wyoming House,R
7107,Wyoming House,D
7108,Wyoming House,D
7109,Wyoming House,R
7110,Wyoming House,D
7111,Wyoming House,R
7112,Wyoming House,R
7113,Wyoming House,R
7114,Wyoming House,R
7115,Wyoming House,R
7116,Wyoming House,D
7117,Wyoming House,R
7118,Wyoming House,R
7119,Wyoming House,R
7120,Wyoming House,R
7121,Wyoming House,R
7122,Wyoming House,R
7123,Wyoming House,R
7124,Wyoming House,R
7125,Wyoming House,R
7126,Wyoming House,R
7127,Wyoming House,R
7128,Wyoming House,R
7129,Wyoming House,R
7130,Wyoming House,R
7131,Wyoming House,R
7132,Wyoming House,R
7133,Wyoming House,R
7134,Wyoming House,R
7135,Wyoming House,R
7136,Wyoming House,R
7137,Wyoming House,R
7138,Wyoming House,R
7139,Wyoming House,D
7140,Wyoming House,R
7141,Wyoming House,R
7142,Wyoming House,I
7143,Wyoming House,R
7144,Wyoming House,D
7145,Wyoming House,R
7146,Wyoming House,R
7147,Wyoming House,R
7148,Wyoming House,R
7149,Wyoming House,R
7150,Wyoming House,R
7151,Wyoming House,R
7152,Wyoming House,R
7153,Wyoming House,R
7154,Wyoming House,R
7155,Wyoming House,R
7156,Wyoming House,D
7157,Wyoming House,R
7158,Wyoming Senate,R
7159,Wyoming Senate,R
7160,Wyoming Senate,D
7161,Wyoming Senate,R
